"risk_free_rate","date","market_excess","portfolio","average_return"
0.75,01/05/1974,-4.68,"ME5BM2",-3.5371
0.6,01/06/1974,-2.83,"ME5BM2",-2.7332
0.7,01/07/1974,-8.05,"ME5BM2",-4.1501
0.6,01/08/1974,-9.35,"ME5BM2",-7.629
0.81,01/09/1974,-11.77,"ME5BM2",-9.8505
0.51,01/10/1974,16.1,"ME5BM2",13.9332
0.54,01/11/1974,-4.51,"ME5BM2",-3.2869
0.7,01/12/1974,-3.45,"ME5BM2",0.3563
0.58,01/01/1975,13.66,"ME5BM2",13.8965
0.43,01/02/1975,5.56,"ME5BM2",2.6481
0.41,01/03/1975,2.66,"ME5BM2",1.696
0.44,01/04/1975,4.23,"ME5BM2",4.758
0.44,01/05/1975,5.19,"ME5BM2",8.587
0.41,01/06/1975,4.83,"ME5BM2",7.1225
0.48,01/07/1975,-6.59,"ME5BM2",-4.172
0.48,01/08/1975,-2.85,"ME5BM2",-1.8045
0.53,01/09/1975,-4.26,"ME5BM2",-1.3177
0.56,01/10/1975,5.31,"ME5BM2",5.6507
0.41,01/11/1975,2.64,"ME5BM2",2.2177
0.48,01/12/1975,-1.6,"ME5BM2",0.8819
0.47,01/01/1976,12.16,"ME5BM2",9.4908
0.34,01/02/1976,0.32,"ME5BM2",1.4027
0.4,01/03/1976,2.32,"ME5BM2",3.5983
0.42,01/04/1976,-1.49,"ME5BM2",0.2984
0.37,01/05/1976,-1.34,"ME5BM2",0.5512
0.43,01/06/1976,4.05,"ME5BM2",3.9825
0.47,01/07/1976,-1.07,"ME5BM2",0.1931
0.42,01/08/1976,-0.56,"ME5BM2",0.4218
0.44,01/09/1976,2.07,"ME5BM2",4.3952
0.41,01/10/1976,-2.42,"ME5BM2",-2.4987
0.4,01/11/1976,0.36,"ME5BM2",0.1367
0.4,01/12/1976,5.65,"ME5BM2",7.2916
0.36,01/01/1977,-4.05,"ME5BM2",-3.3359
0.35,01/02/1977,-1.94,"ME5BM2",-3.29
0.38,01/03/1977,-1.37,"ME5BM2",-1.823
0.38,01/04/1977,0.15,"ME5BM2",2.1642
0.37,01/05/1977,-1.45,"ME5BM2",-0.8257
0.4,01/06/1977,4.71,"ME5BM2",3.9594
0.42,01/07/1977,-1.69,"ME5BM2",-2.7149
0.44,01/08/1977,-1.75,"ME5BM2",-3.5329
0.43,01/09/1977,-0.27,"ME5BM2",-0.8146
0.49,01/10/1977,-4.38,"ME5BM2",-4.1259
0.5,01/11/1977,4,"ME5BM2",3.3069
0.49,01/12/1977,0.27,"ME5BM2",1.1144
0.49,01/01/1978,-6.01,"ME5BM2",-7.2235
0.46,01/02/1978,-1.38,"ME5BM2",-1.5255
0.53,01/03/1978,2.85,"ME5BM2",3.9532
0.54,01/04/1978,7.88,"ME5BM2",8.5837
0.51,01/05/1978,1.76,"ME5BM2",1.3629
0.54,01/06/1978,-1.69,"ME5BM2",-3.0322
0.56,01/07/1978,5.11,"ME5BM2",4.8157
0.56,01/08/1978,3.75,"ME5BM2",3.3834
0.62,01/09/1978,-1.43,"ME5BM2",0.3462
0.68,01/10/1978,-11.91,"ME5BM2",-9.4588
0.7,01/11/1978,2.71,"ME5BM2",2.7918
0.78,01/12/1978,0.88,"ME5BM2",1.1487
0.77,01/01/1979,4.23,"ME5BM2",5.015
0.73,01/02/1979,-3.56,"ME5BM2",-2.3355
0.81,01/03/1979,5.68,"ME5BM2",6.3008
0.8,01/04/1979,-0.06,"ME5BM2",0.6143
0.82,01/05/1979,-2.21,"ME5BM2",-0.8167
0.81,01/06/1979,3.85,"ME5BM2",4.9283
0.77,01/07/1979,0.82,"ME5BM2",1.6724
0.77,01/08/1979,5.53,"ME5BM2",7.1477
0.83,01/09/1979,-0.82,"ME5BM2",0.7924
0.87,01/10/1979,-8.1,"ME5BM2",-5.6278
0.99,01/11/1979,5.21,"ME5BM2",7.1294
0.95,01/12/1979,1.79,"ME5BM2",3.6986
0.8,01/01/1980,5.51,"ME5BM2",7.3008
0.89,01/02/1980,-1.22,"ME5BM2",0.9595
1.21,01/03/1980,-12.9,"ME5BM2",-11.2311
1.26,01/04/1980,3.97,"ME5BM2",3.5081
0.81,01/05/1980,5.26,"ME5BM2",5.1371
0.61,01/06/1980,3.06,"ME5BM2",4.1716
0.53,01/07/1980,6.49,"ME5BM2",5.8682
0.64,01/08/1980,1.8,"ME5BM2",0.9755
0.75,01/09/1980,2.19,"ME5BM2",5.918
0.95,01/10/1980,1.06,"ME5BM2",4.0907
0.96,01/11/1980,9.59,"ME5BM2",14.5006
1.31,01/12/1980,-4.52,"ME5BM2",-5.637
1.04,01/01/1981,-5.04,"ME5BM2",-7.5057
1.07,01/02/1981,0.57,"ME5BM2",1.9693
1.21,01/03/1981,3.56,"ME5BM2",3.1656
1.08,01/04/1981,-2.11,"ME5BM2",-4.301
1.15,01/05/1981,0.11,"ME5BM2",-2.1621
1.35,01/06/1981,-2.36,"ME5BM2",1.1393
1.24,01/07/1981,-1.54,"ME5BM2",2.8065
1.28,01/08/1981,-7.04,"ME5BM2",-6.7002
1.24,01/09/1981,-7.17,"ME5BM2",-5.9497
1.21,01/10/1981,4.92,"ME5BM2",7.657
1.07,01/11/1981,3.36,"ME5BM2",5.7392
0.87,01/12/1981,-3.65,"ME5BM2",-3.4171
0.8,01/01/1982,-3.24,"ME5BM2",-3.8524
0.92,01/02/1982,-5.86,"ME5BM2",-7.3651
0.98,01/03/1982,-1.87,"ME5BM2",0.4408
1.13,01/04/1982,3.27,"ME5BM2",3.9277
1.06,01/05/1982,-3.99,"ME5BM2",-1.771
0.96,01/06/1982,-3.09,"ME5BM2",-1.0779
1.05,01/07/1982,-3.19,"ME5BM2",-3.7663
0.76,01/08/1982,11.14,"ME5BM2",11.8461
0.51,01/09/1982,1.29,"ME5BM2",2.0403
0.59,01/10/1982,11.3,"ME5BM2",11.2694
0.63,01/11/1982,4.67,"ME5BM2",3.9566
0.67,01/12/1982,0.55,"ME5BM2",-0.0115
0.69,01/01/1983,3.6,"ME5BM2",3.0868
0.62,01/02/1983,2.59,"ME5BM2",3.8857
0.63,01/03/1983,2.82,"ME5BM2",2.6373
0.71,01/04/1983,6.67,"ME5BM2",6.0389
0.69,01/05/1983,0.52,"ME5BM2",-2.1419
0.67,01/06/1983,3.07,"ME5BM2",5.325
0.74,01/07/1983,-4.07,"ME5BM2",-5.9171
0.76,01/08/1983,-0.5,"ME5BM2",-0.3856
0.76,01/09/1983,0.91,"ME5BM2",1.9984
0.76,01/10/1983,-3.44,"ME5BM2",-2.2756
0.7,01/11/1983,2.16,"ME5BM2",2.9471
0.73,01/12/1983,-1.78,"ME5BM2",0.1766
0.76,01/01/1984,-1.92,"ME5BM2",-0.7374
0.71,01/02/1984,-4.82,"ME5BM2",-5.999
0.73,01/03/1984,0.63,"ME5BM2",2.9505
0.81,01/04/1984,-0.51,"ME5BM2",-0.3962
0.78,01/05/1984,-5.97,"ME5BM2",-3.3456
0.75,01/06/1984,1.82,"ME5BM2",5.3655
0.82,01/07/1984,-2.74,"ME5BM2",-1.437
0.83,01/08/1984,10.28,"ME5BM2",10.172
0.86,01/09/1984,-0.8,"ME5BM2",-1.6865
1,01/10/1984,-0.84,"ME5BM2",2.8554
0.73,01/11/1984,-1.76,"ME5BM2",-0.9705
0.64,01/12/1984,1.84,"ME5BM2",2.3699
0.65,01/01/1985,7.99,"ME5BM2",7.9573
0.58,01/02/1985,1.22,"ME5BM2",2.6773
0.62,01/03/1985,-0.84,"ME5BM2",1.0404
0.72,01/04/1985,-0.96,"ME5BM2",-2.4059
0.66,01/05/1985,5.09,"ME5BM2",7.5155
0.55,01/06/1985,1.27,"ME5BM2",2.8834
0.62,01/07/1985,-0.74,"ME5BM2",-0.3619
0.55,01/08/1985,-1.02,"ME5BM2",0.0228
0.6,01/09/1985,-4.54,"ME5BM2",-2.4481
0.65,01/10/1985,4.02,"ME5BM2",4.4145
0.61,01/11/1985,6.48,"ME5BM2",8.1687
0.65,01/12/1985,3.88,"ME5BM2",3.7452
0.56,01/01/1986,0.65,"ME5BM2",1.3437
0.53,01/02/1986,7.13,"ME5BM2",10.1226
0.6,01/03/1986,4.88,"ME5BM2",7.3229
0.52,01/04/1986,-1.31,"ME5BM2",-0.9775
0.49,01/05/1986,4.62,"ME5BM2",6.3138
0.52,01/06/1986,1.03,"ME5BM2",2.0792
0.52,01/07/1986,-6.45,"ME5BM2",-5.9131
0.46,01/08/1986,6.07,"ME5BM2",6.5004
0.45,01/09/1986,-8.6,"ME5BM2",-10.942
0.46,01/10/1986,4.66,"ME5BM2",7.0332
0.39,01/11/1986,1.17,"ME5BM2",1.8745
0.49,01/12/1986,-3.27,"ME5BM2",-2.5108
0.42,01/01/1987,12.47,"ME5BM2",16.5312
0.43,01/02/1987,4.39,"ME5BM2",5.9703
0.47,01/03/1987,1.64,"ME5BM2",2.2655
0.44,01/04/1987,-2.11,"ME5BM2",-1.1568
0.38,01/05/1987,0.11,"ME5BM2",-0.5479
0.48,01/06/1987,3.94,"ME5BM2",5.4204
0.46,01/07/1987,3.85,"ME5BM2",3.1895
0.47,01/08/1987,3.52,"ME5BM2",5.2255
0.45,01/09/1987,-2.59,"ME5BM2",-4.0723
0.6,01/10/1987,-23.24,"ME5BM2",-22.4196
0.35,01/11/1987,-7.77,"ME5BM2",-8.489
0.39,01/12/1987,6.81,"ME5BM2",7.5071
0.29,01/01/1988,4.21,"ME5BM2",1.6277
0.46,01/02/1988,4.75,"ME5BM2",5.449
0.44,01/03/1988,-2.27,"ME5BM2",-4.1022
0.46,01/04/1988,0.56,"ME5BM2",1.0714
0.51,01/05/1988,-0.29,"ME5BM2",0.2867
0.49,01/06/1988,4.79,"ME5BM2",6.7807
0.51,01/07/1988,-1.25,"ME5BM2",-1.0583
0.59,01/08/1988,-3.31,"ME5BM2",-5.2372
0.62,01/09/1988,3.3,"ME5BM2",5.3778
0.61,01/10/1988,1.15,"ME5BM2",5.5692
0.57,01/11/1988,-2.29,"ME5BM2",-1.1446
0.63,01/12/1988,1.49,"ME5BM2",2.092
0.55,01/01/1989,6.1,"ME5BM2",6.8865
0.61,01/02/1989,-2.25,"ME5BM2",-2.8692
0.67,01/03/1989,1.57,"ME5BM2",0.5042
0.67,01/04/1989,4.33,"ME5BM2",5.3139
0.79,01/05/1989,3.35,"ME5BM2",3.1399
0.71,01/06/1989,-1.35,"ME5BM2",-0.3922
0.7,01/07/1989,7.2,"ME5BM2",9.5939
0.74,01/08/1989,1.44,"ME5BM2",2.3079
0.65,01/09/1989,-0.76,"ME5BM2",-0.8794
0.68,01/10/1989,-3.67,"ME5BM2",-3.5158
0.69,01/11/1989,1.03,"ME5BM2",2.3745
0.61,01/12/1989,1.16,"ME5BM2",0.9755
0.57,01/01/1990,-7.85,"ME5BM2",-5.7797
0.57,01/02/1990,1.11,"ME5BM2",1.8414
0.64,01/03/1990,1.83,"ME5BM2",3.8505
0.69,01/04/1990,-3.36,"ME5BM2",-1.3318
0.68,01/05/1990,8.42,"ME5BM2",10.9442
0.63,01/06/1990,-1.09,"ME5BM2",-2.1308
0.68,01/07/1990,-1.9,"ME5BM2",-1.2344
0.66,01/08/1990,-10.15,"ME5BM2",-10.2209
0.6,01/09/1990,-6.12,"ME5BM2",-5.2389
0.68,01/10/1990,-1.92,"ME5BM2",-1.8344
0.57,01/11/1990,6.35,"ME5BM2",7.7236
0.6,01/12/1990,2.46,"ME5BM2",3.7837
0.52,01/01/1991,4.69,"ME5BM2",6.1071
0.48,01/02/1991,7.19,"ME5BM2",6.9669
0.44,01/03/1991,2.65,"ME5BM2",1.8665
0.53,01/04/1991,-0.28,"ME5BM2",0.029
0.47,01/05/1991,3.65,"ME5BM2",5.13
0.42,01/06/1991,-4.94,"ME5BM2",-5.6952
0.49,01/07/1991,4.24,"ME5BM2",3.0237
0.46,01/08/1991,2.32,"ME5BM2",0.5579
0.46,01/09/1991,-1.59,"ME5BM2",-1.1668
0.42,01/10/1991,1.29,"ME5BM2",0.9577
0.39,01/11/1991,-4.19,"ME5BM2",-5.4745
0.38,01/12/1991,10.84,"ME5BM2",8.8815
0.34,01/01/1992,-0.59,"ME5BM2",-2.0947
0.28,01/02/1992,1.09,"ME5BM2",-0.4363
0.34,01/03/1992,-2.66,"ME5BM2",-1.7875
0.32,01/04/1992,1.07,"ME5BM2",5.4848
0.28,01/05/1992,0.3,"ME5BM2",0.3457
0.32,01/06/1992,-2.34,"ME5BM2",0.1364
0.31,01/07/1992,3.77,"ME5BM2",3.634
0.26,01/08/1992,-2.38,"ME5BM2",-3.0956
0.26,01/09/1992,1.19,"ME5BM2",3.4314
0.23,01/10/1992,1.02,"ME5BM2",1.5197
0.23,01/11/1992,4.13,"ME5BM2",4.9118
0.28,01/12/1992,1.53,"ME5BM2",3.1978
0.23,01/01/1993,0.93,"ME5BM2",0.9799
0.22,01/02/1993,0.12,"ME5BM2",2.2396
0.25,01/03/1993,2.3,"ME5BM2",3.5665
0.24,01/04/1993,-3.05,"ME5BM2",-2.2414
0.22,01/05/1993,2.89,"ME5BM2",4.4466
0.25,01/06/1993,0.31,"ME5BM2",1.0467
0.24,01/07/1993,-0.34,"ME5BM2",0.2841
0.25,01/08/1993,3.71,"ME5BM2",2.1241
0.26,01/09/1993,-0.12,"ME5BM2",-1.6586
0.22,01/10/1993,1.41,"ME5BM2",0.5453
0.25,01/11/1993,-1.89,"ME5BM2",-1.6503
0.23,01/12/1993,1.65,"ME5BM2",2.3001
0.25,01/01/1994,2.87,"ME5BM2",3.8167
0.21,01/02/1994,-2.55,"ME5BM2",-2.0071
0.27,01/03/1994,-4.78,"ME5BM2",-3.8504
0.27,01/04/1994,0.68,"ME5BM2",-1.0589
0.31,01/05/1994,0.58,"ME5BM2",3.8952
0.31,01/06/1994,-3.03,"ME5BM2",-3.0781
0.28,01/07/1994,2.82,"ME5BM2",3.2856
0.37,01/08/1994,4.01,"ME5BM2",2.8122
0.37,01/09/1994,-2.31,"ME5BM2",-3.8163
0.38,01/10/1994,1.34,"ME5BM2",1.6738
0.37,01/11/1994,-4.04,"ME5BM2",-4.7801
0.44,01/12/1994,0.86,"ME5BM2",2.1992
0.42,01/01/1995,1.8,"ME5BM2",3.3978
0.4,01/02/1995,3.63,"ME5BM2",4.5596
0.46,01/03/1995,2.19,"ME5BM2",3.2028
0.44,01/04/1995,2.11,"ME5BM2",2.505
0.54,01/05/1995,2.9,"ME5BM2",2.9679
0.47,01/06/1995,2.72,"ME5BM2",1.6707
0.45,01/07/1995,3.72,"ME5BM2",3.3946
0.47,01/08/1995,0.55,"ME5BM2",0.8344
0.43,01/09/1995,3.35,"ME5BM2",3.9502
0.47,01/10/1995,-1.52,"ME5BM2",1.1067
0.42,01/11/1995,3.96,"ME5BM2",2.4959
0.49,01/12/1995,1.03,"ME5BM2",2.0224
0.43,01/01/1996,2.26,"ME5BM2",3.0119
0.39,01/02/1996,1.33,"ME5BM2",1.6416
0.39,01/03/1996,0.73,"ME5BM2",1.2355
0.46,01/04/1996,2.06,"ME5BM2",2.7598
0.42,01/05/1996,2.36,"ME5BM2",0.9887
0.4,01/06/1996,-1.14,"ME5BM2",0.1648
0.45,01/07/1996,-5.97,"ME5BM2",-4.2933
0.41,01/08/1996,2.77,"ME5BM2",1.6914
0.44,01/09/1996,5.01,"ME5BM2",4.7387
0.42,01/10/1996,0.86,"ME5BM2",1.7376
0.41,01/11/1996,6.25,"ME5BM2",6.8168
0.46,01/12/1996,-1.7,"ME5BM2",-0.3484
0.45,01/01/1997,4.98,"ME5BM2",5.4594
0.39,01/02/1997,-0.49,"ME5BM2",-0.7092
0.43,01/03/1997,-5.02,"ME5BM2",-2.3882
0.43,01/04/1997,4.04,"ME5BM2",3.4084
0.49,01/05/1997,6.74,"ME5BM2",7.1479
0.37,01/06/1997,4.1,"ME5BM2",3.8139
0.43,01/07/1997,7.33,"ME5BM2",7.7799
0.41,01/08/1997,-4.15,"ME5BM2",-3.5921
0.44,01/09/1997,5.35,"ME5BM2",5.571
0.42,01/10/1997,-3.8,"ME5BM2",-3.9618
0.39,01/11/1997,2.98,"ME5BM2",5.2306
0.48,01/12/1997,1.32,"ME5BM2",1.6547
0.43,01/01/1998,0.15,"ME5BM2",-0.1936
0.39,01/02/1998,7.04,"ME5BM2",6.1299
0.39,01/03/1998,4.76,"ME5BM2",5.1283
0.43,01/04/1998,0.73,"ME5BM2",1.7807
0.4,01/05/1998,-3.07,"ME5BM2",-1.6508
0.41,01/06/1998,3.18,"ME5BM2",1.4284
0.4,01/07/1998,-2.46,"ME5BM2",-0.3321
0.43,01/08/1998,-16.08,"ME5BM2",-16.0486
0.46,01/09/1998,6.15,"ME5BM2",4.2529
0.32,01/10/1998,7.13,"ME5BM2",9.0995
0.31,01/11/1998,6.1,"ME5BM2",6.6075
0.38,01/12/1998,6.16,"ME5BM2",4.0181
0.35,01/01/1999,3.5,"ME5BM2",3.1229
0.35,01/02/1999,-4.08,"ME5BM2",-2.0218
0.43,01/03/1999,3.45,"ME5BM2",1.5746
0.37,01/04/1999,4.33,"ME5BM2",9.0163
0.34,01/05/1999,-2.46,"ME5BM2",-0.2058
0.4,01/06/1999,4.77,"ME5BM2",4.9933
0.38,01/07/1999,-3.49,"ME5BM2",-3.7096
0.39,01/08/1999,-1.38,"ME5BM2",-3.6397
0.39,01/09/1999,-2.79,"ME5BM2",-3.1611
0.39,01/10/1999,6.12,"ME5BM2",10.3865
0.36,01/11/1999,3.37,"ME5BM2",-0.8415
0.44,01/12/1999,7.72,"ME5BM2",1.9178
0.41,01/01/2000,-4.74,"ME5BM2",-3.2505
0.43,01/02/2000,2.45,"ME5BM2",-5.3201
0.47,01/03/2000,5.2,"ME5BM2",11.4767
0.46,01/04/2000,-6.4,"ME5BM2",-3.3649
0.5,01/05/2000,-4.42,"ME5BM2",0.1801
0.4,01/06/2000,4.64,"ME5BM2",-4.2523
0.48,01/07/2000,-2.51,"ME5BM2",0.1007
0.5,01/08/2000,7.03,"ME5BM2",7.3838
0.51,01/09/2000,-5.45,"ME5BM2",-2.6383
0.56,01/10/2000,-2.76,"ME5BM2",1.8649
0.51,01/11/2000,-10.72,"ME5BM2",-5.6636
0.5,01/12/2000,1.19,"ME5BM2",8.1009
0.54,01/01/2001,3.13,"ME5BM2",3.0164
0.38,01/02/2001,-10.05,"ME5BM2",-2.8991
0.42,01/03/2001,-7.26,"ME5BM2",-2.4385
0.39,01/04/2001,7.94,"ME5BM2",4.851
0.32,01/05/2001,0.72,"ME5BM2",1.7176
0.28,01/06/2001,-1.94,"ME5BM2",-3.8451
0.3,01/07/2001,-2.13,"ME5BM2",-0.3527
0.31,01/08/2001,-6.46,"ME5BM2",-4.2154
0.28,01/09/2001,-9.25,"ME5BM2",-8.8054
0.22,01/10/2001,2.46,"ME5BM2",-0.5253
0.17,01/11/2001,7.54,"ME5BM2",6.0806
0.15,01/12/2001,1.61,"ME5BM2",2.7801
0.14,01/01/2002,-1.44,"ME5BM2",-2.319
0.13,01/02/2002,-2.29,"ME5BM2",0.7611
0.13,01/03/2002,4.24,"ME5BM2",5.698
0.15,01/04/2002,-5.2,"ME5BM2",-3.8915
0.14,01/05/2002,-1.38,"ME5BM2",0.3468
0.13,01/06/2002,-7.21,"ME5BM2",-4.7106
0.15,01/07/2002,-8.18,"ME5BM2",-10.072
0.14,01/08/2002,0.5,"ME5BM2",0.0917
0.14,01/09/2002,-10.35,"ME5BM2",-11.4664
0.14,01/10/2002,7.84,"ME5BM2",10.82
0.12,01/11/2002,5.96,"ME5BM2",6.2332
0.11,01/12/2002,-5.76,"ME5BM2",-5.9663
0.1,01/01/2003,-2.57,"ME5BM2",-2.7476
0.09,01/02/2003,-1.88,"ME5BM2",-3.8576
0.1,01/03/2003,1.09,"ME5BM2",0.1346
0.1,01/04/2003,8.22,"ME5BM2",9.6302
0.09,01/05/2003,6.05,"ME5BM2",6.5241
0.1,01/06/2003,1.42,"ME5BM2",2.0897
0.07,01/07/2003,2.35,"ME5BM2",3.8397
0.07,01/08/2003,2.34,"ME5BM2",0.8381
0.08,01/09/2003,-1.24,"ME5BM2",-1.2809
0.07,01/10/2003,6.08,"ME5BM2",7.522
0.07,01/11/2003,1.35,"ME5BM2",0.442
0.08,01/12/2003,4.29,"ME5BM2",5.0768
0.07,01/01/2004,2.15,"ME5BM2",1.4384
0.06,01/02/2004,1.4,"ME5BM2",2.199
0.09,01/03/2004,-1.32,"ME5BM2",-0.7762
0.08,01/04/2004,-1.83,"ME5BM2",-3.18
0.06,01/05/2004,1.17,"ME5BM2",1.0838
0.08,01/06/2004,1.86,"ME5BM2",1.5192
0.1,01/07/2004,-4.06,"ME5BM2",-1.4857
0.11,01/08/2004,0.08,"ME5BM2",1.6794
0.11,01/09/2004,1.6,"ME5BM2",1.4906
0.11,01/10/2004,1.43,"ME5BM2",0.6563
0.15,01/11/2004,4.54,"ME5BM2",4.4169
0.16,01/12/2004,3.43,"ME5BM2",2.7544
0.16,01/01/2005,-2.76,"ME5BM2",-1.5336
0.16,01/02/2005,1.89,"ME5BM2",4.7755
0.21,01/03/2005,-1.97,"ME5BM2",-3.7847
0.21,01/04/2005,-2.61,"ME5BM2",-2.3582
0.24,01/05/2005,3.65,"ME5BM2",2.7446
0.23,01/06/2005,0.57,"ME5BM2",1.2612
0.24,01/07/2005,3.92,"ME5BM2",2.8863
0.3,01/08/2005,-1.22,"ME5BM2",-0.9629
0.29,01/09/2005,0.49,"ME5BM2",1.2572
0.27,01/10/2005,-2.02,"ME5BM2",-3.0499
0.31,01/11/2005,3.61,"ME5BM2",4.1818
0.32,01/12/2005,-0.25,"ME5BM2",0.0669
0.35,01/01/2006,3.04,"ME5BM2",2.4422
0.34,01/02/2006,-0.3,"ME5BM2",0.4947
0.37,01/03/2006,1.46,"ME5BM2",1.9685
0.36,01/04/2006,0.73,"ME5BM2",2.2234
0.43,01/05/2006,-3.57,"ME5BM2",-2.7082
0.4,01/06/2006,-0.35,"ME5BM2",-0.781
0.4,01/07/2006,-0.78,"ME5BM2",1.6211
0.42,01/08/2006,2.03,"ME5BM2",1.9623
0.41,01/09/2006,1.84,"ME5BM2",2.7799
0.41,01/10/2006,3.23,"ME5BM2",2.2193
0.42,01/11/2006,1.71,"ME5BM2",2.2394
0.4,01/12/2006,0.87,"ME5BM2",1.3338
0.44,01/01/2007,1.4,"ME5BM2",1.0893
0.38,01/02/2007,-1.96,"ME5BM2",-1.5049
0.43,01/03/2007,0.68,"ME5BM2",1.1433
0.44,01/04/2007,3.49,"ME5BM2",4.2563
0.41,01/05/2007,3.24,"ME5BM2",4.1679
0.4,01/06/2007,-1.96,"ME5BM2",-0.7285
0.4,01/07/2007,-3.73,"ME5BM2",-1.405
0.42,01/08/2007,0.92,"ME5BM2",2.3426
0.32,01/09/2007,3.22,"ME5BM2",3.7582
0.32,01/10/2007,1.8,"ME5BM2",1.6123
0.34,01/11/2007,-4.83,"ME5BM2",-2.4054
0.27,01/12/2007,-0.87,"ME5BM2",0.2585
0.21,01/01/2008,-6.36,"ME5BM2",-4.7714
0.13,01/02/2008,-3.09,"ME5BM2",-1.743
0.17,01/03/2008,-0.93,"ME5BM2",1.4466
0.18,01/04/2008,4.6,"ME5BM2",3.4689
0.18,01/05/2008,1.86,"ME5BM2",-0.3829
0.17,01/06/2008,-8.44,"ME5BM2",-7.1304
0.15,01/07/2008,-0.77,"ME5BM2",-2.015
0.13,01/08/2008,1.53,"ME5BM2",1.5196
0.15,01/09/2008,-9.24,"ME5BM2",-8.6902
0.08,01/10/2008,-17.23,"ME5BM2",-15.5026
0.03,01/11/2008,-7.86,"ME5BM2",-4.5704
0,01/12/2008,1.74,"ME5BM2",0.9706
0,01/01/2009,-8.12,"ME5BM2",-9.7497
0.01,01/02/2009,-10.1,"ME5BM2",-9.2991
0.02,01/03/2009,8.95,"ME5BM2",8.3737
0.01,01/04/2009,10.19,"ME5BM2",7.0867
0,01/05/2009,5.21,"ME5BM2",5.3799
0.01,01/06/2009,0.43,"ME5BM2",-1.6025
0.01,01/07/2009,7.72,"ME5BM2",8.9005
0.01,01/08/2009,3.33,"ME5BM2",4.356
0.01,01/09/2009,4.08,"ME5BM2",2.4909
0,01/10/2009,-2.59,"ME5BM2",-1.0243
0,01/11/2009,5.56,"ME5BM2",5.4676
0.01,01/12/2009,2.75,"ME5BM2",2.5783
0,01/01/2010,-3.36,"ME5BM2",-3.4519
0,01/02/2010,3.4,"ME5BM2",3.047
0.01,01/03/2010,6.31,"ME5BM2",5.3812
0.01,01/04/2010,2,"ME5BM2",2.454
0.01,01/05/2010,-7.89,"ME5BM2",-7.781
0.01,01/06/2010,-5.56,"ME5BM2",-6.7746
0.01,01/07/2010,6.93,"ME5BM2",5.8671
0.01,01/08/2010,-4.77,"ME5BM2",-3.7301
0.01,01/09/2010,9.54,"ME5BM2",8.1623
0.01,01/10/2010,3.88,"ME5BM2",4.476
0.01,01/11/2010,0.6,"ME5BM2",2.1989
0.01,01/12/2010,6.82,"ME5BM2",6.1664
0.01,01/01/2011,1.99,"ME5BM2",3.5996
0.01,01/02/2011,3.49,"ME5BM2",3.6967
0.01,01/03/2011,0.45,"ME5BM2",-0.1114
0,01/04/2011,2.9,"ME5BM2",4.504
0,01/05/2011,-1.27,"ME5BM2",-2.4156
0,01/06/2011,-1.75,"ME5BM2",-1.7893
0,01/07/2011,-2.36,"ME5BM2",-1.7463
0.01,01/08/2011,-5.99,"ME5BM2",-4.6664
0,01/09/2011,-7.59,"ME5BM2",-5.0289
0,01/10/2011,11.35,"ME5BM2",10.5424
0,01/11/2011,-0.28,"ME5BM2",1.2976
0,01/12/2011,0.74,"ME5BM2",0.7776
0,01/01/2012,5.05,"ME5BM2",2.5414
0,01/02/2012,4.42,"ME5BM2",2.9635
0,01/03/2012,3.11,"ME5BM2",2.1281
0,01/04/2012,-0.85,"ME5BM2",-0.8197
0.01,01/05/2012,-6.19,"ME5BM2",-5.2724
0,01/06/2012,3.89,"ME5BM2",4.4879
0,01/07/2012,0.79,"ME5BM2",2.5557
0.01,01/08/2012,2.55,"ME5BM2",2.008
0.01,01/09/2012,2.73,"ME5BM2",2.3757
0.01,01/10/2012,-1.76,"ME5BM2",-0.9652
0.01,01/11/2012,0.78,"ME5BM2",0.2193
0.01,01/12/2012,1.18,"ME5BM2",-0.1614
0,01/01/2013,5.57,"ME5BM2",5.4075
0,01/02/2013,1.29,"ME5BM2",1.4179
0,01/03/2013,4.03,"ME5BM2",3.3625
0,01/04/2013,1.55,"ME5BM2",1.5416
0,01/05/2013,2.8,"ME5BM2",2.3538
0,01/06/2013,-1.2,"ME5BM2",-0.2978
0,01/07/2013,5.65,"ME5BM2",4.8957
0,01/08/2013,-2.71,"ME5BM2",-3.3106
0,01/09/2013,3.77,"ME5BM2",2.6193
0,01/10/2013,4.18,"ME5BM2",4.5134
0,01/11/2013,3.12,"ME5BM2",3.0567
0,01/12/2013,2.81,"ME5BM2",2.6249
0,01/01/2014,-3.32,"ME5BM2",-2.919
0,01/02/2014,4.65,"ME5BM2",5.0197
0,01/03/2014,0.43,"ME5BM2",0.2409
0,01/04/2014,-0.19,"ME5BM2",0.2964
0,01/05/2014,2.06,"ME5BM2",1.5125
0,01/06/2014,2.61,"ME5BM2",0.9542
0,01/07/2014,-2.04,"ME5BM2",-0.9998
0,01/08/2014,4.24,"ME5BM2",4.7452
0,01/09/2014,-1.97,"ME5BM2",-0.8163
0,01/10/2014,2.52,"ME5BM2",2.7112
0,01/11/2014,2.55,"ME5BM2",3.7566
0,01/12/2014,-0.06,"ME5BM2",-1.0397
0,01/01/2015,-3.11,"ME5BM2",-2.7358
0,01/02/2015,6.13,"ME5BM2",5.5128
